Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1680091740912,359.9993,3149.9985,-0.6597000000000001,10.1154,32.5,28.8,-0.02,0.0,134266.403,134228.35,-16.8926,4.4298,0.2,3.7,7.5e-05,0.0001,0.0,0.125
1680091740916,295.0004,0.0,1.6126,5.4242,31.3,30.0,0.0,0.0,134282.963,134283.091,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740920,295.0004,0.0,1.3927,5.7174000000000005,31.3,30.0,0.0,0.0,134282.963,134283.091,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740924,295.0004,0.0,1.3927,5.7174000000000005,31.3,30.0,0.0,0.0,134282.963,134283.091,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740928,295.0004,0.0,1.2461,5.6441,31.3,30.0,0.0,0.0,134219.649,134283.091,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740932,295.0004,0.0,1.3927,5.9373000000000005,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740936,295.0004,0.0,1.3927,5.6441,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740940,295.0004,0.0,1.2461,5.864000000000001,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740944,295.0004,0.0,1.3194,5.4242,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1921,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740948,295.0004,0.0,1.3927,5.4975000000000005,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1027,-0.2279,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740952,295.0004,0.0,1.3194,5.6441,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1027,-0.1692,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740956,295.0004,0.0,1.3927,5.5708,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1027,-0.1692,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740960,295.0004,0.0,1.4660000000000002,5.7907,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1027,-0.1692,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1680091740964,295.0004,0.0,1.5393,5.3509,31.3,30.0,0.0,0.0,134219.649,134280.98500000002,0.1027,-0.1692,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
