Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679919139240,0.001,3149.9986000000004,-0.1466,11.0683,33.800000000000004,31.3,0.0,0.0,134256.433,134278.893,-17.9711,2.6808,0.3,2.5,0.0001,0.0001,0.0,0.0625
1679919139244,0.001,3149.9990000000003,0.0,10.7751,33.800000000000004,31.3,0.0,0.0,134256.433,134278.893,-17.9711,2.6808,0.3,4.2,0.0001,7.5e-05,0.0,-0.0625
1679919139248,146.9991,0.0001,2.4189000000000003,7.2567,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,2.5e-05,0.0,0.0625,0.0
1679919139252,146.9991,0.0,2.6388000000000003,7.2567,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,-2.5e-05,0.0,-0.125,0.0
1679919139256,146.9991,0.0,2.4922,7.0368,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,0.0,0.0,0.0625,0.0
1679919139260,146.9991,0.0,2.4189000000000003,7.183400000000001,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,0.0,0.0,0.0,0.0
1679919139264,146.9991,0.0,2.2723,6.8169,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,0.0,0.0,0.0,0.0
1679919139268,146.9991,0.0,2.4189000000000003,6.8902,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,0.0,0.0,0.0,0.0
1679919139272,146.9991,0.0,2.5655,7.403300000000001,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,0.0,0.0,0.0,0.0
1679919139276,146.9991,0.0001,2.4922,6.743600000000001,33.800000000000004,32.5,0.0,0.0,134281.593,134283.162,-0.2377,-0.079,1.0,2.7,2.5e-05,0.0,0.0625,0.0
1679919139280,146.9991,0.0,2.5655,7.0368,33.800000000000004,32.5,0.0,0.0,134280.88700000002,134283.162,-0.2377,-0.079,1.0,2.7,-2.5e-05,0.0,-0.125,0.0
