Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679389899228,359.99960000000004,3149.9988000000003,-0.2199,11.0683,22.5,21.3,-0.01,0.01,134238.819,134273.344,-7.94,8.106300000000001,0.1,3.7,7.5e-05,7.5e-05,0.0,0.0
1679389899232,10.9997,0.0,1.6126,6.3771,22.5,22.5,0.0,0.0,134280.263,134222.008,-0.302,0.428,0.5,2.5,0.0,0.0,0.0,0.0
1679389899236,10.9997,0.0,1.8325,6.303800000000001,22.5,22.5,0.0,0.0,134280.244,134222.008,-0.302,0.428,0.5,2.5,0.0,0.0,0.0,0.0
1679389899240,10.9997,0.0,1.7592,6.2305,22.5,22.5,0.0,0.0,134280.244,134222.008,-0.302,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899244,10.9997,0.0,1.4660000000000002,6.2305,22.5,22.5,0.0,0.0,134280.244,134222.008,-0.302,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899248,10.9997,0.0,1.3927,6.3771,22.5,22.5,0.0,0.0,134280.244,134222.008,-0.302,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899252,10.9997,0.0,1.6126,6.1572000000000005,22.5,22.5,0.0,0.0,134280.244,134222.008,-0.302,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899256,10.9997,0.0,1.5393,6.1572000000000005,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899260,10.9997,0.0,1.5393,6.4504,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899264,10.9997,0.0,1.5393,6.303800000000001,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899268,10.9997,0.0,1.6859000000000002,6.3771,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.5,2.5,0.0,0.0,0.0,0.0
1679389899272,10.9997,0.0,1.6859000000000002,6.303800000000001,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899276,10.9997,0.0,1.8325,6.1572000000000005,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899280,10.9997,0.0,1.9791,6.4504,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899284,10.9997,0.0,1.4660000000000002,6.3771,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899288,10.9997,0.0,1.6859000000000002,6.523700000000001,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899292,10.9997,0.0,1.3927,6.2305,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899296,10.9997,0.0,1.5393,6.2305,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899300,10.9997,0.0,1.6859000000000002,6.6703,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899304,10.9997,0.0,1.8325,6.4504,22.5,22.5,0.0,0.0,134280.244,134222.008,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899308,10.9997,0.0,1.9058,6.2305,22.5,22.5,0.0,0.0,134280.244,134219.196,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899312,10.9997,0.0,1.9791,6.4504,22.5,22.5,0.0,0.0,134280.244,134219.196,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899316,10.9997,0.0,1.5393,6.3771,22.5,22.5,0.0,0.0,134280.244,134219.196,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899320,10.9997,0.0,1.3194,6.303800000000001,22.5,22.5,0.0,0.0,134280.244,134219.196,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899324,10.9997,0.0,1.6126,6.2305,22.5,22.5,0.0,0.0,134218.805,134219.196,0.1077,0.1468,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899328,10.9997,0.0,1.6126,6.523700000000001,22.5,22.5,0.0,0.0,134218.805,134219.196,0.1077,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899332,10.9997,0.0,1.5393,6.4504,22.5,22.5,0.0,0.0,134218.805,134219.196,0.1077,-0.293,0.7000000000000001,2.5,0.0,-2.5e-05,0.0,-0.0625
1679389899336,10.9997,0.0,1.8325,6.4504,22.5,22.5,0.0,0.0,134218.805,134219.196,0.1077,-0.293,0.7000000000000001,2.5,0.0,2.5e-05,0.0,0.125
1679389899340,10.9997,0.0,1.7592,6.3771,22.5,22.5,0.0,0.0,134218.805,134219.196,0.1077,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,-0.0625
1679389899344,10.9997,0.0,1.7592,6.303800000000001,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899348,10.9997,0.0,1.6859000000000002,6.303800000000001,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899352,10.9997,0.0,1.8325,6.2305,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899356,10.9997,0.0,1.6859000000000002,6.743600000000001,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899360,10.9997,0.0,1.6126,5.9373000000000005,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899364,10.9997,0.0,2.0524,6.3771,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899368,10.9997,0.0,1.9791,6.523700000000001,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899372,10.9997,0.0,1.9058,6.1572000000000005,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899376,10.9997,0.0,1.6859000000000002,6.1572000000000005,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899380,10.9997,0.0,1.4660000000000002,6.1572000000000005,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899384,10.9997,0.0,1.6126,6.2305,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,0.0,0.0,0.0,0.0
1679389899388,10.9997,-0.0001,1.6126,6.303800000000001,22.5,22.5,0.0,0.0,134218.805,134219.196,0.054,-0.293,0.7000000000000001,2.5,-2.5e-05,0.0,-0.0625,0.0
