Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679920435044,183.0003,0.0,2.3456,7.0368,36.3,35.0,0.0,0.0,134218.924,134283.256,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435048,183.0003,0.0,2.4189000000000003,7.1101,36.3,35.0,0.0,0.0,134218.924,134283.256,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435052,183.0003,0.0,2.4922,7.2567,36.3,35.0,0.0,0.0,134221.122,134283.256,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435056,183.0003,0.0,2.3456,6.743600000000001,36.3,35.0,0.0,0.0,134221.122,134283.256,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435060,183.0003,0.0,2.3456,7.0368,36.3,35.0,0.0,0.0,134221.122,134283.256,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435064,183.0003,0.0,2.3456,7.183400000000001,36.3,35.0,0.0,0.0,134221.122,134218.305,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435068,183.0003,0.0,2.3456,7.4766,36.3,35.0,0.0,0.0,134221.122,134218.305,0.3394,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435072,183.0003,0.0,2.5655,7.33,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435076,183.0003,0.0,2.4922,7.33,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435080,183.0003,0.0,2.3456,7.4766,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.0577,0.9,2.7,0.0,0.0,0.0,0.0
1679920435084,183.0003,0.0,2.4922,7.2567,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.7,0.0,0.0,0.0,0.0
1679920435088,183.0003,0.0,2.4922,6.8902,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.7,0.0,0.0,0.0,0.0
1679920435092,183.0003,0.0,2.3456,7.0368,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.7,0.0,0.0,0.0,0.0
1679920435096,183.0003,0.0,2.3456,7.0368,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.7,0.0,0.0,0.0,0.0
1679920435100,183.0003,0.0,2.2723,7.183400000000001,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435104,183.0003,0.0,2.4922,7.0368,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435108,183.0003,0.0,2.4189000000000003,7.1101,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435112,183.0003,0.0,2.4189000000000003,7.33,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435116,183.0003,0.0,2.5655,7.183400000000001,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,-2.5e-05,0.0,-0.0625
1679920435120,183.0003,0.0,2.2723,7.2567,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,2.5e-05,0.0,0.125
1679920435124,183.0003,0.0,2.6388000000000003,6.743600000000001,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,-0.0625
1679920435128,183.0003,0.0,2.3456,7.0368,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435132,183.0003,0.0,2.4189000000000003,7.183400000000001,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435136,183.0003,0.0,2.5655,6.8902,36.3,35.0,0.0,0.0,134221.122,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435140,183.0003,0.0,2.7121,6.8902,36.3,35.0,0.0,0.0,134218.207,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435144,183.0003,0.0,2.3456,7.1101,36.3,35.0,0.0,0.0,134218.207,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435148,183.0003,0.0,2.6388000000000003,7.2567,36.3,35.0,0.0,0.0,134218.207,134218.305,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435152,183.0003,0.0,2.3456,6.8169,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435156,183.0003,0.0,2.5655,7.33,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0479,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435160,183.0003,0.0,2.7854,7.1101,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0038,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435164,183.0003,0.0,2.1990000000000003,7.0368,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0038,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435168,183.0003,0.0,2.4922,6.8902,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0038,0.1791,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435172,183.0003,0.0,2.4189000000000003,6.8902,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0038,0.2211,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1679920435176,183.0003,0.0,2.1257,7.0368,36.3,35.0,0.0,0.0,134218.207,134219.519,0.0038,0.2211,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
