Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1680001998336,359.9993,3149.9985,-0.4398,10.7018,28.8,28.8,0.0,0.0,134249.483,134218.78,-3.3018,1.0601,0.2,3.3000000000000003,7.5e-05,0.0001,-0.0625,0.125
1680001998340,227.0005,0.0,2.1990000000000003,7.1101,30.0,28.8,0.0,0.0,134283.093,134282.419,0.1991,0.0243,0.8,2.7,0.0,0.0,0.0,0.0
1680001998344,227.0005,0.0,2.2723,6.963500000000001,30.0,28.8,0.0,0.0,134283.093,134217.971,0.1991,0.0243,0.8,2.7,0.0,0.0,0.0,0.0
1680001998348,227.0005,0.0,2.1990000000000003,6.963500000000001,30.0,28.8,0.0,0.0,134283.093,134217.971,0.1991,0.0243,0.8,2.7,0.0,-2.5e-05,0.0,-0.0625
1680001998352,227.0005,0.0,1.9058,6.8902,30.0,28.8,0.0,0.0,134283.093,134217.971,0.1991,0.0243,0.8,2.7,0.0,2.5e-05,0.0,0.125
1680001998356,227.0005,0.0,2.1257,6.8902,30.0,28.8,0.0,0.0,134283.093,134217.971,0.1991,0.0243,0.8,2.7,0.0,0.0,0.0,-0.0625
1680001998360,227.0005,0.0,2.1990000000000003,6.8902,30.0,28.8,0.0,0.0,134219.719,134217.971,0.1991,0.0243,0.8,2.7,0.0,0.0,0.0,0.0
1680001998364,227.0005,0.0,1.9791,6.963500000000001,30.0,28.8,0.0,0.0,134219.719,134217.971,0.1991,-0.1613,0.8,2.7,0.0,0.0,0.0,0.0
1680001998368,227.0005,0.0,1.9791,6.6703,30.0,28.8,0.0,0.0,134219.719,134217.971,0.1991,-0.1613,0.8,2.7,0.0,0.0,0.0,0.0
1680001998372,227.0005,0.0,2.2723,6.743600000000001,30.0,28.8,0.0,0.0,134219.719,134217.971,0.1991,-0.1613,0.8,2.7,0.0,0.0,0.0,0.0
1680001998376,227.0005,0.0,1.9791,6.6703,30.0,28.8,0.0,0.0,134219.719,134217.971,0.1991,-0.1613,0.8,2.6,0.0,0.0,0.0,0.0
1680001998380,227.0005,0.0,2.1990000000000003,6.6703,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.8,2.6,0.0,0.0,0.0,0.0
1680001998384,227.0005,0.0,2.1990000000000003,6.8169,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.8,2.6,0.0,0.0,0.0,0.0
1680001998388,227.0005,0.0,1.9791,6.6703,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.8,2.6,0.0,0.0,0.0,0.0
1680001998392,227.0005,0.0,2.0524,6.8902,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.8,2.6,0.0,0.0,0.0,0.0
1680001998396,227.0005,0.0,2.1990000000000003,6.963500000000001,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,2.5e-05,0.0,0.0625
1680001998400,227.0005,0.0,1.9058,6.6703,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,-2.5e-05,0.0,-0.125
1680001998404,227.0005,0.0,2.2723,6.6703,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0625
1680001998408,227.0005,0.0,1.9791,6.963500000000001,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998412,227.0005,0.0,2.1990000000000003,6.963500000000001,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998416,227.0005,0.0,2.0524,6.8169,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998420,227.0005,0.0,2.0524,7.33,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998424,227.0005,0.0,2.0524,6.963500000000001,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998428,227.0005,0.0,1.9791,6.8169,30.0,28.8,0.0,0.0,134219.719,134217.971,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998432,227.0005,0.0,2.1990000000000003,6.963500000000001,30.0,28.8,0.0,0.0,134219.719,134281.651,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998436,227.0005,0.0,2.0524,6.6703,30.0,28.8,0.0,0.0,134219.719,134281.651,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998440,227.0005,0.0,2.0524,7.1101,30.0,28.8,0.0,0.0,134219.719,134281.651,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998444,227.0005,0.0,2.1257,6.6703,30.0,28.8,0.0,0.0,134219.719,134281.651,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998448,227.0005,0.0,2.1990000000000003,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,0.0607,-0.1613,0.9,2.6,0.0,0.0,0.0,0.0
1680001998452,227.0005,0.0,1.9058,7.0368,30.0,28.8,0.0,0.0,134218.335,134281.651,0.0607,-0.1572,0.9,2.6,0.0,0.0,0.0,0.0
1680001998456,227.0005,0.0,2.1990000000000003,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,0.0607,-0.1572,0.9,2.6,0.0,0.0,0.0,0.0
1680001998460,227.0005,0.0,1.9058,7.0368,30.0,28.8,0.0,0.0,134218.335,134281.651,0.0607,-0.1572,0.9,2.6,0.0,0.0,0.0,0.0
1680001998464,227.0005,0.0,2.2723,6.523700000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,0.0607,-0.1572,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998468,227.0005,0.0,1.8325,6.743600000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998472,227.0005,0.0,2.3456,6.8902,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998476,227.0005,0.0,2.0524,6.6703,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998480,227.0005,0.0,1.6859000000000002,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.9,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998484,227.0005,0.0,1.9791,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998488,227.0005,0.0,1.7592,6.597,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998492,227.0005,0.0,1.9058,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998496,227.0005,0.0,2.2723,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998500,227.0005,0.0,1.9791,6.963500000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001998504,227.0005,0.0,2.1990000000000003,6.523700000000001,30.0,28.8,0.0,0.0,134218.335,134281.651,-0.2021,-0.1572,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
