Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679567079720,82.9993,0.0,1.3927,6.4504,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079724,82.9993,0.0,1.4660000000000002,6.1572000000000005,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,-2.5e-05,0.0,-0.0625
1679567079728,82.9993,0.0,1.3927,6.3771,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,2.5e-05,0.0,0.125
1679567079732,82.9993,0.0,1.4660000000000002,6.3771,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,-0.0625
1679567079736,82.9993,0.0,1.3194,6.1572000000000005,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079740,82.9993,0.0,1.0995,6.2305,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079744,82.9993,0.0,1.3927,6.0106,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079748,82.9993,0.0,1.4660000000000002,5.864000000000001,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079752,82.9993,0.0,1.3194,6.3771,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079756,82.9993,0.0,1.3194,6.303800000000001,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079760,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079764,82.9993,0.0,1.3194,6.743600000000001,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079768,82.9993,0.0,1.3194,6.3771,28.8,27.5,0.0,0.0,134219.845,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079772,82.9993,0.0,1.3927,6.083900000000001,28.8,27.5,0.0,0.0,134280.306,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079776,82.9993,0.0,1.5393,6.2305,28.8,27.5,0.0,0.0,134280.306,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079780,82.9993,0.0,0.9529,6.0106,28.8,27.5,0.0,0.0,134280.306,134280.373,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079784,82.9993,0.0,1.6126,6.4504,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079788,82.9993,0.0,1.1728,6.0106,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,-0.2958,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079792,82.9993,0.0,1.4660000000000002,5.9373000000000005,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079796,82.9993,0.0,1.3194,6.6703,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.1771,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079800,82.9993,0.0,1.4660000000000002,6.303800000000001,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.1771,0.5,2.3000000000000003,0.0,-2.5e-05,0.0,-0.0625
1679567079804,82.9993,0.0,1.2461,6.0106,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.3000000000000003,0.0,2.5e-05,0.0,0.125
1679567079808,82.9993,0.0,1.3927,6.4504,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.3000000000000003,0.0,0.0,0.0,-0.0625
1679567079812,82.9993,0.0,1.0262,6.1572000000000005,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079816,82.9993,0.0,1.3927,6.083900000000001,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.3000000000000003,0.0,0.0,0.0,0.0
1679567079820,82.9993,0.0,1.1728,6.0106,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079824,82.9993,0.0,1.4660000000000002,6.083900000000001,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079828,82.9993,0.0,1.1728,6.2305,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079832,82.9993,0.0,1.4660000000000002,6.1572000000000005,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079836,82.9993,0.0,1.3927,5.9373000000000005,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079840,82.9993,0.0,1.2461,6.4504,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,-2.5e-05,0.0,-0.0625
1679567079844,82.9993,0.0,1.8325,6.1572000000000005,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,2.5e-05,0.0,0.125
1679567079848,82.9993,0.0,1.6126,6.303800000000001,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,-0.0625
1679567079852,82.9993,0.0,1.3194,6.303800000000001,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079856,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134280.306,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079860,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079864,82.9993,0.0,1.6126,6.3771,28.8,27.5,0.0,0.0,134219.64800000002,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079868,82.9993,0.0,1.2461,6.3771,28.8,27.5,0.0,0.0,134219.64800000002,134281.49300000002,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079872,82.9993,0.0,1.2461,6.2305,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079876,82.9993,0.0,1.3927,6.083900000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.192,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079880,82.9993,0.0,1.4660000000000002,6.303800000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079884,82.9993,0.0,1.3194,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079888,82.9993,0.0,1.2461,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,-0.2721,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079892,82.9993,0.0,1.2461,6.303800000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.5,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079896,82.9993,0.0,1.2461,6.2305,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079900,82.9993,0.0,1.2461,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,2.5e-05,0.0,0.0625
1679567079904,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,-2.5e-05,0.0,-0.125
1679567079908,82.9993,0.0,1.1728,6.303800000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0625
1679567079912,82.9993,0.0,1.3927,6.8169,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079916,82.9993,0.0,1.1728,5.864000000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079920,82.9993,0.0,1.6126,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079924,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079928,82.9993,0.0,1.0995,6.4504,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079932,82.9993,0.0,1.3194,6.1572000000000005,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079936,82.9993,0.0,1.2461,6.523700000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079940,82.9993,0.0,1.3927,6.083900000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079944,82.9993,0.0,1.5393,6.523700000000001,28.8,27.5,0.0,0.0,134219.64800000002,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079948,82.9993,0.0,1.0995,6.303800000000001,28.8,27.5,0.0,0.0,134222.289,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079952,82.9993,0.0,1.4660000000000002,5.9373000000000005,28.8,27.5,0.0,0.0,134222.289,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079956,82.9993,0.0,1.2461,5.9373000000000005,28.8,27.5,0.0,0.0,134222.289,134280.543,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,2.5e-05,0.0,0.0625
1679567079960,82.9993,0.0,1.4660000000000002,5.9373000000000005,28.8,27.5,0.0,0.0,134222.289,134218.105,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,-2.5e-05,0.0,-0.125
1679567079964,82.9993,0.0,1.3927,6.4504,28.8,27.5,0.0,0.0,134222.289,134218.105,0.4561,0.0377,0.6000000000000001,2.4000000000000004,0.0,2.5e-05,0.0,0.125
1679567079968,82.9993,0.0,1.3927,6.303800000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.0377,0.6000000000000001,2.4000000000000004,0.0,-2.5e-05,0.0,-0.125
1679567079972,82.9993,0.0,1.3927,6.303800000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.0377,0.6000000000000001,2.4000000000000004,0.0,2.5e-05,0.0,0.125
1679567079976,82.9993,0.0,1.3927,6.083900000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.0377,0.6000000000000001,2.4000000000000004,0.0,-2.5e-05,0.0,-0.125
1679567079980,82.9993,0.0,1.2461,6.0106,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0625
1679567079984,82.9993,0.0,1.3927,6.2305,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079988,82.9993,0.0,1.1728,6.3771,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079992,82.9993,0.0,1.5393,6.597,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.4000000000000004,0.0,0.0,0.0,0.0
1679567079996,82.9993,0.0001,1.2461,6.1572000000000005,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,2.5e-05,0.0,0.0625,0.0
1679567080000,82.9993,0.0,1.4660000000000002,6.4504,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,-2.5e-05,0.0,-0.125,0.0
1679567080004,82.9993,0.0,1.3927,6.083900000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0625,0.0
1679567080008,82.9993,0.0,1.4660000000000002,6.3771,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080012,82.9993,0.0,1.6859000000000002,6.0106,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080016,82.9993,0.0,1.6126,6.1572000000000005,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080020,82.9993,0.0,1.1728,6.083900000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080024,82.9993,0.0,1.4660000000000002,6.4504,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080028,82.9993,0.0,1.1728,6.2305,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080032,82.9993,0.0,1.3194,6.083900000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080036,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080040,82.9993,0.0,1.3927,5.864000000000001,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080044,82.9993,0.0,1.6126,6.1572000000000005,28.8,27.5,0.0,0.0,134222.289,134218.105,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080048,82.9993,0.0,1.3194,6.1572000000000005,28.8,27.5,0.0,0.0,134222.289,134219.209,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080052,82.9993,0.0,1.5393,6.3771,28.8,27.5,0.0,0.0,134222.289,134219.209,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080056,82.9993,0.0,1.4660000000000002,6.1572000000000005,28.8,27.5,0.0,0.0,134283.085,134219.209,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080060,82.9993,0.0,1.2461,6.4504,28.8,27.5,0.0,0.0,134283.085,134219.209,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080064,82.9993,0.0,1.4660000000000002,5.864000000000001,28.8,27.5,0.0,0.0,134283.085,134219.209,0.1433,0.1481,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080068,82.9993,0.0,1.3927,6.1572000000000005,28.8,27.5,0.0,0.0,134283.085,134219.209,0.1433,-0.0054,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080072,82.9993,0.0,1.2461,6.1572000000000005,28.8,27.5,0.0,0.0,134283.085,134219.209,0.1433,-0.0054,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080076,82.9993,0.0,1.4660000000000002,6.3771,28.8,27.5,0.0,0.0,134283.085,134219.209,-0.7931,-0.0054,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080080,82.9993,0.0,0.9529,6.083900000000001,28.8,27.5,0.0,0.0,134283.085,134219.209,-0.7931,-0.0054,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
1679567080084,82.9993,0.0,1.6859000000000002,6.1572000000000005,28.8,27.5,0.0,0.0,134283.085,134219.209,-0.7931,-0.0054,0.6000000000000001,2.3000000000000003,0.0,0.0,0.0,0.0
