Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1680009348544,247.0004,0.0,1.6859000000000002,6.303800000000001,32.5,31.3,0.0,0.0,134218.341,134219.404,0.0613,0.0125,0.4,2.4000000000000004,0.0,0.0,0.0,0.0
1680009348548,247.0004,0.0,1.7592,6.303800000000001,32.5,31.3,0.0,0.0,134218.341,134219.404,0.0613,0.0125,0.4,2.6,0.0,0.0,0.0,0.0
1680009348552,247.0004,0.0,1.7592,6.597,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.4,2.6,0.0,0.0,0.0,0.0
1680009348556,247.0004,0.0,1.7592,6.597,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.4,2.6,0.0,0.0,0.0,0.0
1680009348560,247.0004,0.0,1.5393,6.1572000000000005,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.4,2.6,0.0,0.0,0.0,0.0
1680009348564,247.0004,0.0,1.6859000000000002,6.083900000000001,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.4,2.6,0.0,0.0,0.0,0.0
1680009348568,247.0004,0.0,1.8325,6.4504,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,0.0
1680009348572,247.0004,0.0,1.5393,6.523700000000001,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,-2.5e-05,0.0,-0.0625
1680009348576,247.0004,0.0,1.7592,6.597,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,2.5e-05,0.0,0.125
1680009348580,247.0004,0.0,1.6859000000000002,6.523700000000001,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,-0.0625
1680009348584,247.0004,0.0,1.5393,6.303800000000001,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,0.0
1680009348588,247.0004,0.0001,1.7592,6.597,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348592,247.0004,0.0,1.5393,6.597,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348596,247.0004,0.0,1.9791,6.3771,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0625,0.0
1680009348600,247.0004,0.0,1.8325,6.597,32.5,31.3,0.0,0.0,134218.341,134219.404,0.2529,0.0125,0.5,2.6,0.0,-2.5e-05,0.0,-0.0625
1680009348604,247.0004,0.0,1.4660000000000002,6.597,32.5,31.3,0.0,0.0,134218.341,134217.853,0.2529,0.0125,0.5,2.6,0.0,2.5e-05,0.0,0.125
1680009348608,247.0004,0.0,1.9058,6.523700000000001,32.5,31.3,0.0,0.0,134218.341,134217.853,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,-0.0625
1680009348612,247.0004,0.0,1.6126,6.597,32.5,31.3,0.0,0.0,134218.341,134217.853,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,0.0
1680009348616,247.0004,0.0,1.9791,6.0106,32.5,31.3,0.0,0.0,134218.341,134217.853,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,0.0
1680009348620,247.0004,0.0,1.5393,6.4504,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2529,0.0125,0.5,2.6,0.0,0.0,0.0,0.0
1680009348624,247.0004,0.0,1.3927,6.597,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2529,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348628,247.0004,0.0,1.5393,6.597,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2529,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348632,247.0004,0.0,1.9058,6.2305,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2529,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348636,247.0004,0.0,1.6126,6.3771,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2529,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348640,247.0004,0.0,1.6126,6.303800000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348644,247.0004,0.0,1.6126,6.303800000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348648,247.0004,0.0,1.7592,6.083900000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348652,247.0004,0.0,1.3194,6.523700000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348656,247.0004,0.0,1.5393,6.4504,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348660,247.0004,0.0,1.6126,6.597,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348664,247.0004,0.0,1.8325,6.743600000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348668,247.0004,0.0,1.6126,6.303800000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348672,247.0004,0.0001,1.6859000000000002,6.303800000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,2.5e-05,2.5e-05,0.0625,0.0625
1680009348676,247.0004,0.0,1.6126,6.4504,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,-2.5e-05,-2.5e-05,-0.125,-0.125
1680009348680,247.0004,0.0,1.9058,5.9373000000000005,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0625,0.0625
1680009348684,247.0004,0.0,1.5393,6.743600000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348688,247.0004,0.0,1.8325,6.743600000000001,32.5,31.3,0.0,0.0,134220.257,134217.853,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348692,247.0004,0.0,1.6126,6.2305,32.5,31.3,0.0,0.0,134220.257,134224.562,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348696,247.0004,0.0,1.8325,6.4504,32.5,31.3,0.0,0.0,134220.257,134224.562,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348700,247.0004,0.0,1.6126,6.743600000000001,32.5,31.3,0.0,0.0,134220.257,134224.562,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348704,247.0004,0.0,1.7592,6.303800000000001,32.5,31.3,0.0,0.0,134220.257,134224.562,0.2973,0.6834,0.5,2.6,0.0,0.0,0.0,0.0
1680009348708,247.0004,0.0,1.6126,6.303800000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.2973,0.6834,0.5,2.6,0.0,-2.5e-05,0.0,-0.0625
1680009348712,247.0004,0.0,1.6126,6.597,32.5,31.3,0.0,0.0,134220.701,134224.562,0.2973,-0.4325,0.5,2.6,0.0,2.5e-05,0.0,0.125
1680009348716,247.0004,0.0,1.6126,6.2305,32.5,31.3,0.0,0.0,134220.701,134224.562,0.2973,-0.4325,0.5,2.6,0.0,0.0,0.0,-0.0625
1680009348720,247.0004,0.0001,2.0524,6.3771,32.5,31.3,0.0,0.0,134220.701,134224.562,0.2973,-0.4325,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348724,247.0004,0.0,1.6126,6.2305,32.5,31.3,0.0,0.0,134220.701,134224.562,0.2973,-0.4325,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348728,247.0004,0.0,1.7592,6.523700000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0625,0.0
1680009348732,247.0004,0.0,1.4660000000000002,6.743600000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348736,247.0004,0.0,1.6126,6.4504,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348740,247.0004,0.0,1.8325,6.303800000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,-2.5e-05,0.0,-0.0625
1680009348744,247.0004,0.0,1.7592,6.3771,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,2.5e-05,0.0,0.125
1680009348748,247.0004,0.0,1.5393,6.597,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,-0.0625
1680009348752,247.0004,0.0,1.6859000000000002,6.597,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348756,247.0004,0.0,1.6859000000000002,6.3771,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348760,247.0004,0.0,1.8325,6.303800000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348764,247.0004,0.0,1.4660000000000002,6.743600000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348768,247.0004,0.0,1.7592,6.523700000000001,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348772,247.0004,0.0001,1.7592,6.6703,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348776,247.0004,0.0,1.7592,6.3771,32.5,31.3,0.0,0.0,134220.701,134224.562,0.0248,-0.4325,0.5,2.6,-2.5e-05,-2.5e-05,-0.125,-0.0625
1680009348780,247.0004,0.0,1.7592,6.4504,32.5,31.3,0.0,0.0,134220.701,134278.939,0.0248,-0.4325,0.5,2.6,0.0,2.5e-05,0.0625,0.125
1680009348784,247.0004,0.0,1.6859000000000002,6.303800000000001,32.5,31.3,0.0,0.0,134220.701,134278.939,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,-0.0625
1680009348788,247.0004,0.0,1.4660000000000002,6.3771,32.5,31.3,0.0,0.0,134220.701,134278.939,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348792,247.0004,0.0,1.9058,6.743600000000001,32.5,31.3,0.0,0.0,134220.701,134278.939,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348796,247.0004,0.0,1.9058,6.523700000000001,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0248,-0.4325,0.5,2.6,0.0,0.0,0.0,0.0
1680009348800,247.0004,0.0,1.6126,6.8169,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0248,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348804,247.0004,0.0,1.6126,6.2305,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0248,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348808,247.0004,0.0,1.6126,6.3771,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0248,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348812,247.0004,0.0,1.7592,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0248,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348816,247.0004,0.0,1.7592,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348820,247.0004,0.0,1.6126,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348824,247.0004,0.0001,1.9058,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348828,247.0004,0.0,1.4660000000000002,6.523700000000001,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348832,247.0004,0.0,1.4660000000000002,6.963500000000001,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0625,0.0
1680009348836,247.0004,0.0,1.6859000000000002,6.523700000000001,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348840,247.0004,0.0001,1.6126,6.083900000000001,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348844,247.0004,0.0,1.9058,6.743600000000001,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348848,247.0004,0.0001,1.9058,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,2.5e-05,0.0,0.125,0.0
1680009348852,247.0004,0.0,1.6859000000000002,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348856,247.0004,0.0,1.8325,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0625,0.0
1680009348860,247.0004,0.0001,1.9058,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348864,247.0004,0.0,1.6859000000000002,6.597,32.5,31.3,0.0,0.0,134217.976,134278.939,0.0197,-0.0192,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348868,247.0004,0.0001,1.7592,6.523700000000001,32.5,31.3,0.0,0.0,134217.976,134283.072,0.0197,-0.0192,0.5,2.6,2.5e-05,0.0,0.125,0.0
1680009348872,247.0004,0.0,1.4660000000000002,6.597,32.5,31.3,0.0,0.0,134217.976,134283.072,0.0197,-0.0192,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348876,247.0004,0.0,1.6126,6.083900000000001,32.5,31.3,0.0,0.0,134217.976,134283.072,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0625,0.0
1680009348880,247.0004,0.0,1.7592,6.597,32.5,31.3,0.0,0.0,134217.976,134283.072,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348884,247.0004,0.0,1.6859000000000002,6.523700000000001,32.5,31.3,0.0,0.0,134217.925,134283.072,0.0197,-0.0192,0.5,2.6,0.0,0.0,0.0,0.0
1680009348888,247.0004,0.0001,1.6126,6.303800000000001,32.5,31.3,0.0,0.0,134217.925,134283.072,0.0197,0.7070000000000001,0.5,2.6,2.5e-05,0.0,0.0625,0.0
1680009348892,247.0004,0.0,1.9058,6.523700000000001,32.5,31.3,0.0,0.0,134217.925,134283.072,0.0197,0.7070000000000001,0.5,2.6,-2.5e-05,0.0,-0.125,0.0
1680009348896,247.0004,0.0,1.6126,6.303800000000001,32.5,31.3,0.0,0.0,134217.925,134283.072,0.0197,0.7070000000000001,0.5,2.6,0.0,0.0,0.0625,0.0
1680009348900,247.0004,0.0,1.6859000000000002,6.303800000000001,32.5,31.3,0.0,0.0,134217.925,134283.072,0.0197,0.7070000000000001,0.5,2.6,0.0,0.0,0.0,0.0
