Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679562041900,359.99960000000004,3149.9982,-0.6597000000000001,10.995,23.8,21.3,0.0,0.0,134274.702,134240.291,-3.861,2.0900000000000003,0.0,2.9000000000000004,7.5e-05,7.5e-05,0.0,0.0
1679562041904,46.9998,0.0,1.2461,5.9373000000000005,23.8,22.5,0.0,0.0,134217.74300000002,134221.35,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041908,46.9998,0.0,1.0995,6.0106,23.8,22.5,0.0,0.0,134217.74300000002,134221.35,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041912,46.9998,0.0,1.0995,6.1572000000000005,23.8,22.5,0.0,0.0,134217.74300000002,134221.35,0.0289,0.5311,0.4,2.2,0.0,2.5e-05,0.0,0.0625
1679562041916,46.9998,0.0,0.8796,5.864000000000001,23.8,22.5,0.0,0.0,134217.74300000002,134221.35,0.0289,0.5311,0.4,2.2,0.0,-2.5e-05,0.0,-0.125
1679562041920,46.9998,0.0,1.2461,6.083900000000001,23.8,22.5,0.0,0.0,134217.74300000002,134221.35,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0625
1679562041924,46.9998,0.0,1.3927,5.7174000000000005,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041928,46.9998,0.0,1.2461,5.9373000000000005,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041932,46.9998,0.0,1.2461,5.864000000000001,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041936,46.9998,0.0,1.0995,5.7907,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041940,46.9998,0.0,1.1728,5.864000000000001,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,0.5311,0.4,2.2,0.0,0.0,0.0,0.0
1679562041944,46.9998,0.0,1.3194,6.0106,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,-0.0776,0.4,2.2,0.0,2.5e-05,0.0,0.0625
1679562041948,46.9998,0.0,1.3194,5.7174000000000005,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,-0.0776,0.4,2.2,0.0,-2.5e-05,0.0,-0.125
1679562041952,46.9998,0.0,1.3194,6.0106,23.8,22.5,0.0,0.0,134217.74300000002,134223.039,0.0289,-0.0776,0.4,2.2,0.0,0.0,0.0,0.0625
