Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1680001222172,359.9993,3149.9978,-0.4398,10.3353,27.5,27.5,0.0,0.01,134276.794,134225.426,-26.8614,10.9773,0.7000000000000001,3.7,7.5e-05,0.0001,-0.125,0.0
1680001222176,359.9993,3149.9982,-0.5864,10.4819,27.5,27.5,0.0,0.01,134276.794,134225.426,-26.8614,10.9773,0.7000000000000001,3.7,0.0001,5e-05,0.0625,-0.125
1680001222180,359.9993,3149.9985,-0.3665,10.0421,27.5,27.5,0.0,0.0,134276.794,134225.426,-26.8614,10.9773,0.7000000000000001,3.7,7.5e-05,0.0001,-0.0625,0.125
1680001222184,207.0006,0.0,1.9058,6.963500000000001,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,0.1583,0.1067,1.0,2.8000000000000003,0.0,-2.5e-05,0.0,-0.0625
1680001222188,207.0006,0.0001,2.0524,6.8902,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,0.1067,1.0,2.8000000000000003,2.5e-05,2.5e-05,0.0625,0.125
1680001222192,207.0006,0.0001,1.9791,6.963500000000001,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,0.1067,1.0,2.8000000000000003,0.0,0.0,-0.0625,-0.0625
1680001222196,207.0006,0.0,2.1990000000000003,6.8169,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,0.1067,1.0,2.8000000000000003,-2.5e-05,0.0,-0.0625,0.0
1680001222200,207.0006,0.0,2.0524,7.1101,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,1.0,2.8000000000000003,0.0,0.0,0.0625,0.0
1680001222204,207.0006,0.0,1.6859000000000002,7.0368,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001222208,207.0006,0.0,2.1990000000000003,6.963500000000001,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
1680001222212,207.0006,0.0001,2.0524,6.963500000000001,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,0.8,2.8000000000000003,2.5e-05,0.0,0.0625,0.0
1680001222216,207.0006,0.0,2.0524,7.1101,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,0.8,2.8000000000000003,-2.5e-05,0.0,-0.125,0.0
1680001222220,207.0006,0.0,2.0524,6.8902,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,0.8,2.8000000000000003,0.0,0.0,0.0625,0.0
1680001222224,207.0006,0.0,2.1990000000000003,6.3771,28.8,27.5,0.0,0.0,134219.31100000002,134218.795,-0.3089,-0.1506,0.8,2.8000000000000003,0.0,0.0,0.0,0.0
