Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679919259216,150.9992,0.0,2.5655,6.8169,33.800000000000004,32.5,0.0,0.0,134281.454,134219.009,0.2757,0.0228,1.0,2.7,0.0,0.0,0.0,0.0
1679919259220,150.9992,0.0,2.7854,7.183400000000001,33.800000000000004,32.5,0.0,0.0,134281.454,134219.009,0.2757,0.0228,1.0,2.7,0.0,0.0,0.0,0.0
1679919259224,150.9992,0.0,2.4189000000000003,6.8902,33.800000000000004,32.5,0.0,0.0,134281.454,134219.009,0.2757,0.0228,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259228,150.9992,0.0,2.7854,7.0368,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.0228,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259232,150.9992,0.0,2.4922,7.0368,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.0228,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259236,150.9992,0.0,2.7854,7.183400000000001,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.0228,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259240,150.9992,0.0,2.5655,6.8169,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.0228,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259244,150.9992,0.0,2.7854,7.1101,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.0228,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259248,150.9992,0.0,2.3456,6.597,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.1778,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259252,150.9992,0.0,2.7854,6.743600000000001,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.1778,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259256,150.9992,0.0,2.7121,6.8902,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.1778,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259260,150.9992,0.0,2.8587,6.743600000000001,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.1778,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259264,150.9992,0.0,2.4189000000000003,7.1101,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.1778,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
1679919259268,150.9992,0.0,2.6388000000000003,7.0368,33.800000000000004,32.5,0.0,0.0,134281.454,134217.956,0.2757,0.1778,1.2000000000000002,2.7,0.0,0.0,0.0,0.0
