Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1680089545872,291.0007,0.0,1.4660000000000002,5.4975000000000005,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,2.5e-05,0.0,0.0625
1680089545876,291.0007,0.0,1.3927,5.7907,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,-2.5e-05,0.0,-0.125
1680089545880,291.0007,0.0,1.3194,5.3509,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0625
1680089545884,291.0007,0.0,1.3194,5.5708,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545888,291.0007,0.0,1.5393,5.5708,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545892,291.0007,0.0,1.3927,5.7174000000000005,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545896,291.0007,0.0,1.1728,5.9373000000000005,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545900,291.0007,0.0,1.5393,5.3509,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545904,291.0007,0.0,1.7592,5.131,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545908,291.0007,0.0,1.5393,5.5708,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545912,291.0007,0.0,1.1728,5.4242,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545916,291.0007,0.0,1.3927,5.9373000000000005,30.0,28.8,0.0,0.0,134218.831,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
1680089545920,291.0007,0.0,1.1728,5.3509,30.0,28.8,0.0,0.0,134282.14,134218.4,-0.1124,-0.0394,0.5,2.2,0.0,0.0,0.0,0.0
