Time,V.A.POS.C,A.POS.Z,V.PLC.R[201],V.PLC.R[202],V.PLC.R[203],V.PLC.R[204],V.PLC.R[205],V.PLC.R[206],V.PLC.R[207],V.PLC.R[208],V.PLC.R[209],V.PLC.R[210],V.PLC.R[211],V.PLC.R[212],V.A.FEED.Z,V.A.FEED.Z1,A.ACCEL.Z,A.ACCEL.Z1
1679489814988,42.9994,0.0,1.6859000000000002,5.2043,31.3,28.8,0.0,0.0,134283.163,134279.638,-0.1296,-0.3626,0.6000000000000001,2.2,-2.5e-05,0.0,-0.125,0.0
1679489814992,42.9994,0.0,1.3927,5.7174000000000005,31.3,28.8,0.0,0.0,134283.163,134279.638,-0.1296,-0.3626,0.6000000000000001,2.2,0.0,-2.5e-05,0.0625,-0.0625
1679489814996,42.9994,0.0,1.5393,5.9373000000000005,31.3,28.8,0.0,0.0,134283.163,134279.638,-0.1296,-0.3626,0.6000000000000001,2.2,0.0,2.5e-05,0.0,0.125
1679489815000,42.9994,0.0001,1.3194,5.5708,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.1296,-0.3626,0.6000000000000001,2.2,2.5e-05,0.0,0.0625,-0.0625
1679489815004,42.9994,0.0,1.5393,5.3509,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.1296,-1.3176,0.6000000000000001,2.2,-2.5e-05,0.0,-0.125,0.0
1679489815008,42.9994,0.0001,1.5393,5.864000000000001,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.1296,-1.3176,0.6000000000000001,2.2,2.5e-05,0.0,0.125,0.0
1679489815012,42.9994,0.0,1.3927,5.7174000000000005,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.1296,-1.3176,0.6000000000000001,2.2,-2.5e-05,-2.5e-05,-0.125,-0.0625
1679489815016,42.9994,0.0,1.5393,5.3509,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.1296,-1.3176,0.6000000000000001,2.1,0.0,0.0,0.0625,0.0625
1679489815020,42.9994,0.0,1.3927,5.4975000000000005,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.2653,-1.3176,0.6000000000000001,2.1,0.0,2.5e-05,0.0,0.0625
1679489815024,42.9994,0.0,1.3927,5.9373000000000005,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.2653,-1.3176,0.6000000000000001,2.1,0.0,0.0,0.0,-0.0625
1679489815028,42.9994,0.0,1.5393,5.5708,31.3,28.8,0.0,0.0,134281.968,134279.638,-0.2653,-1.3176,0.6000000000000001,2.1,0.0,-2.5e-05,0.0,-0.0625
